created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 09:37:54 +0000 2023;1718200408974516633;"Korupsi politik merupakan tindakan penyimpangan yang melanggar peraturan dan merugikan pihak tertentu.  Kerugian yang disebabkan lebih berbahaya, karenanya jangan ada korupsi politik, @ArsjadRasjid mengajak semua pihak wujudkan Indonesia bebas korupsi. #GanjarMahfud2024 https://t.co/haVrUYmL0e";0;0;15;16;in;1276794185425670144;1718200408974516633;AnakLolina2;https://twitter.com/AnakLolina2/status/1718200408974516633
Sat Oct 28 09:37:23 +0000 2023;1718200276711268404;"Prabowo, 'Siapa yang politik dinasti, apa salahnya dinasti politik demi berbakti pada indonesia?!' https://t.co/dFTIDUpP0V";1;0;0;0;in;1629653360621256704;1718200276711268404;ashadbm0;https://twitter.com/ashadbm0/status/1718200276711268404
Sat Oct 28 09:36:47 +0000 2023;1718200125343092873;"@belogrunge_deni @detikcom @PDI_Perjuangan Pdip partai besar, partai yg sdh lama berpengalaman di dunia politik Indonesia..jauh rasanya tenggelam hanya karena isue piala dunia saja..";0;1;0;0;in;1440459905782009857;1718152616641703969;k_FadhanurSt;https://twitter.com/k_FadhanurSt/status/1718200125343092873
Sat Oct 28 09:34:33 +0000 2023;1718199564744978706;"Seiring mendekatnya Pilpres 2024, berbagai isu politik bermunculan. Harapan utamanya adalah pelaksanaan Pilpres yang damai dan berintegritas #PartaiPolitik #PemiluSerentak #Pemilu2024 https://t.co/yTD0AQTOKa";1;0;0;1;in;1215139065047085057;1718199564744978706;Bangsaindo_;https://twitter.com/Bangsaindo_/status/1718199564744978706
Sat Oct 28 09:33:37 +0000 2023;1718199329524175356;"STRATEGI POLITIK "LBP" Gagal Proposal 3 Periode. Dorong Gibran Cawapres Prabowo  Inilah Sosok KHODAM Berwujud "KUDA TROYA" di Pemerintahan @jokowi   @prabowo Blak2an Ungkap Sosok Luhut Binsar Panjaitan 😁😂😝  Ternyata Sisa Sisa ORBA mau Bangkit Lagi 🤭 https://t.co/KicCJQr9sz";0;0;1;6;in;1606318502981169152;1718199329524175356;INDONESIAPERKS4;https://twitter.com/INDONESIAPERKS4/status/1718199329524175356
Sat Oct 28 09:32:21 +0000 2023;1718199011612795300;"Kerusakan Demokrasi yg bernama Indonesia di mulai oligarki bermain ke UU Pemilu yg di gugat ke MK th 2004 dg ketua MK @mohmahfudmd . Mau bicara moral politik,kkn,Abuse Of Power,ketika UU hanya mensyaratkan suara terbanyak untuk bisa meraih keluasan nggak ada urusan untuk bisa…";0;0;1;2;in;89088683;1718199011612795300;goenahmad;https://twitter.com/goenahmad/status/1718199011612795300
Sat Oct 28 09:31:55 +0000 2023;1718198900413354205;"akun InfoLurah aka LurahIstana dan akun Opposite itu akun buzzer  politik yang disuplai info doang,  mereka berdua bukan intelijen.  Akun RatuAdil beri info valid tentang mereka berdua.";0;0;0;0;in;1538104928069382145;1718198900413354205;NehemiaAmallo;https://twitter.com/NehemiaAmallo/status/1718198900413354205
Sat Oct 28 09:31:43 +0000 2023;1718198849821634596;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn https://t.co/hlydDXuDSV";0;0;0;0;in;1709150670199369728;1718198849821634596;Koko_Mandaman;https://twitter.com/Koko_Mandaman/status/1718198849821634596
Sat Oct 28 09:31:41 +0000 2023;1718198842892714383;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn https://t.co/PNU6eixCuC";0;0;0;0;in;1709142770961764352;1718198842892714383;ayu_diahdiah;https://twitter.com/ayu_diahdiah/status/1718198842892714383
Sat Oct 28 09:31:39 +0000 2023;1718198835053519351;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn https://t.co/SXJIXoWScu";0;0;0;0;in;1709141994956853249;1718198835053519351;HendraadiAd;https://twitter.com/HendraadiAd/status/1718198835053519351
Sat Oct 28 09:31:37 +0000 2023;1718198826723586304;"Kesehatan politik Indonesia saat ini sangat memprihatinkan #OrdeBaruReborn https://t.co/ta3ay7me2v";0;0;0;0;in;1709149646487212033;1718198826723586304;indra_sajain;https://twitter.com/indra_sajain/status/1718198826723586304
Sat Oct 28 09:29:41 +0000 2023;1718198338716328237;"Eksistensi kuat kaum intelektual muda ketika itu tidak bisa dilepaskan dari peristiwa sosial politik maha penting bangsa Indonesia jelang kemerdekaan. Kebebasan berekspresi menjadi ciri khas dari hak berkumpul dan berorganisasi.";0;1;0;0;in;1448070058786234368;1718197001807159525;firlibahuri;https://twitter.com/firlibahuri/status/1718198338716328237
Sat Oct 28 09:26:09 +0000 2023;1718197449385517566;"@gibran_tweet Kami putera dan Puteri Indonesia mandiri dan anti politik dinasti yg menghianati Bu Megawati.....";0;0;0;2;in;1284455547043893250;1718190692131107290;Roffik14;https://twitter.com/Roffik14/status/1718197449385517566
Sat Oct 28 09:23:12 +0000 2023;1718196708914647071;"@hasyimmah Senyumin saja... Politik di asyikin saja..riang gembira. Siapapun pemenangnya saya tetap nguli. Semoga Indonesia menjadi lebih baik";0;1;0;1;in;1254443143295954946;1718158729538150453;Kojuned1;https://twitter.com/Kojuned1/status/1718196708914647071
Sat Oct 28 09:15:50 +0000 2023;1718194856580026703;"@PolJokesID @ZUL_Hasan @AnjaniZita Gua ngerasa politik Indonesia makin sini makin komedi sih";0;0;0;0;in;1711793033652699137;1717772313037525339;bollu_ver2;https://twitter.com/bollu_ver2/status/1718194856580026703
Sat Oct 28 09:15:05 +0000 2023;1718194663985959263;"@xquitavee Gw gak Nyapres... Dangw MUAK dengan Politik Dinasti Dipikir Indonesia milik moyangnya ?  Lo mestinya mikir, kebablasan, seluruh negeri habis dikuasai";1;0;0;0;in;1686036509508714496;1718109179368649117;DahriWaeSaja;https://twitter.com/DahriWaeSaja/status/1718194663985959263
Sat Oct 28 09:14:03 +0000 2023;1718194406451491088;"@SINDOnews 1/ National Endowment for Democracy (NED), sebuah front CIA, sedang meletakkan dasar bagi revolusi warna di Indonesia. NED mengalirkan aliran Dana Abadi ke berbagai LSM, digital mainstream social media, kelompok masyarakat sipil, partai politik dan kandidat dari berbagai https://t.co/BYCF6cnTeY";0;1;0;0;in;891913457058013185;1718190874968965382;Jabsky07;https://twitter.com/Jabsky07/status/1718194406451491088
Sat Oct 28 09:01:44 +0000 2023;1718191308060414055;"@Dennysiregar7 @willsarana Teori politik indonesia yg msh proven, semakin ditekan, di bully, dicela maka elektabilitas malah tambah naik bukannya turun karena banyak yg simpati. Lihat waktu pilpres sby sama jokowi dan polling terakhir.";0;0;0;0;in;61133117;1718116380044869685;rizsetiawibawa;https://twitter.com/rizsetiawibawa/status/1718191308060414055
Sat Oct 28 09:00:03 +0000 2023;1718190883890500032;"Pemilihan Presiden yang stabil dan demokratis adalah kunci untuk menjaga stabilitas politik di Indonesia #arsjadrasjid #pemilu2024 #inklusifkolaboratif";0;0;0;0;in;1698257280133902336;1718190883890500032;CahyatiKus48988;https://twitter.com/CahyatiKus48988/status/1718190883890500032
Sat Oct 28 09:00:03 +0000 2023;1718190882980291057;"[POLITIK SIGAP : Meningkatnya Kasus Cacar Monyet di Indonesia]  Halo, Kolega Politik!  Penyakit cacar monyet ini merupakan salah satu penyakit kulit yang berbahaya.  [1/3] https://t.co/SbMqvlU9ra";0;1;0;0;in;268066941;1718190882980291057;HIMAPOLITIKUB;https://twitter.com/HIMAPOLITIKUB/status/1718190882980291057
Sat Oct 28 08:59:34 +0000 2023;1718190762683404599;"Hei, kamu Politisi yang memuakkan! Ketidakkonsistenanmu, pendekatan dan pandanganmu yg berubah-ubah dalam sikap ternyata hanya untuk memenuhi keinginan publik demi mendapatkan dukungan politik.";0;1;0;1;in;1296100285375340544;1718190747546185964;RefublikAteis;https://twitter.com/RefublikAteis/status/1718190762683404599
Sat Oct 28 08:59:33 +0000 2023;1718190756140331156;"Hari ini, perilaku memuakkan itu juga akan di paradekan dalam retorika palsu, jualan tuhan dewa dan propaganda ala marketer untuk menarik simpati, memohon2 dukungan politik, aka pengemis suara. Gilanya, juga memanfaatkan isu2 sensitif atau memecah belah demi kepentingan suara.";0;1;0;1;in;1296100285375340544;1718190747546185964;RefublikAteis;https://twitter.com/RefublikAteis/status/1718190756140331156
Sat Oct 28 08:59:09 +0000 2023;1718190656970219983;"Menangkap peluang investasi saham pada tahun politik https://t.co/hYoc6wuj4l";0;0;0;0;in;274921797;1718190656970219983;24hourindonesia;https://twitter.com/24hourindonesia/status/1718190656970219983
Sat Oct 28 08:58:16 +0000 2023;1718190435397718416;"@txtdrpemerintah Nih orang try hard banget keknya masih pingin relevan terus di dunia politik Indonesia, sama seperti si nenek merah";0;0;0;0;in;803189616954183680;1718043130447249677;nucheekibreeki;https://twitter.com/nucheekibreeki/status/1718190435397718416
Sat Oct 28 08:56:14 +0000 2023;1718189923529068914;"Gibran Rakabuming Raka sebagai Calon Wakil Presiden Prabowo: Potret Politik yang Menarik  https://t.co/GemPe1ofYm";0;0;0;0;in;1636703179227426816;1718189923529068914;Festivevoice;https://twitter.com/Festivevoice/status/1718189923529068914
Sat Oct 28 08:53:06 +0000 2023;1718189132529430717;"Sehat di luar, sakit di dalam. Itulah politik Indonesia sekarang... #OrdeBaruReborn.";0;0;0;0;in;1709149646487212033;1718189132529430717;indra_sajain;https://twitter.com/indra_sajain/status/1718189132529430717
Sat Oct 28 08:52:57 +0000 2023;1718189097540616421;"Sehat di luar, sakit di dalam. Itulah politik Indonesia sekarang... #OrdeBaruReborn.";0;0;0;0;in;1709142770961764352;1718189097540616421;ayu_diahdiah;https://twitter.com/ayu_diahdiah/status/1718189097540616421
Sat Oct 28 08:51:35 +0000 2023;1718188751917289825;"@alwie191 @Dennysiregar7 Radikalisme mana yg lu perjuangkan bang...nanti kalau pak anies jadi presiden gw minta lu pergi dari Indonesia ya...daripada lu teriak² radikal politik identitas lu nya sendiri identitas lu perlu dipertanyakan bang...jangan jadi orang bajingan apalagi tolol bang...";0;0;0;3;in;1539161505471401984;1718108225596440861;DedeHam23941480;https://twitter.com/DedeHam23941480/status/1718188751917289825
Sat Oct 28 08:49:09 +0000 2023;1718188139263758481;"Saat kondisi politik Indonesia makin memanas jelang Pemilu 2024, ribuan lurah dan pamong di DIY menyambutnya dengan berjoget ria. #publisherstory #pandanganjogja https://t.co/7oqltF44L3";1;0;2;7;in;759692754985242625;1718188139263758481;kumparan;https://twitter.com/kumparan/status/1718188139263758481
Sat Oct 28 08:44:57 +0000 2023;1718187083192557736;"Budi mengatakan, empat nama itu seperti yang disepakati dalam pertemuan para pimpinan partai politik Koalisi Indonesia Maju (KIM) pada Jumat (13/10/2023) lalu. #MenataMasaDepan #BersamaPrabowoGibran  Prabowo Subianto";0;1;0;0;in;1623542459887419395;1718187063026352376;Granny_2277;https://twitter.com/Granny_2277/status/1718187083192557736
Sat Oct 28 08:43:31 +0000 2023;1718186720049660214;"@Bethara_Kala @007koteka @03__nakula @__AnakKolong @al_lasan @GunRomli @Marbot_Udien @MurtadhaOne @Miduk17 @seruanhl Ini 4 Parpol yang Usung Wacana Presiden 3 Periode dan Penundaan Pemilu 2024  Partai politik tersebut adalah Partai Amanat Nasional (PAN), Partai Golkar, Partai Kebangkitan Bangsa (PKB), dan Partai Solidaritas Indonesia (PSI).  https://t.co/itGbqOdcDw";0;0;1;3;in;435004096;1718068045195911487;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1718186720049660214
Sat Oct 28 08:40:36 +0000 2023;1718185989515190714;"Selain itu, keluarga politisi  sudah terlatih berpikir dan berbicara perihal politik sehari-hari maka mereka sudah terbiasa bermanuver dalam atmosfir dunia politik.";1;1;2;47;in;1495326248100589569;1718185980602220611;neohistoria_id;https://twitter.com/neohistoria_id/status/1718185989515190714
Sat Oct 28 08:40:36 +0000 2023;1718185986633695237;"Dinasti Politik, wabil chusus di negara yang sudah menganut sistem Republik Demokratis bisa terjadi karena banyak faktor. Dari perspektif keluarganya sendiri, umumnya keluarga politisi sudah menyiapkan infrastruktur politik untuk mempermudah keturunannya.";0;1;2;61;in;1495326248100589569;1718185980602220611;neohistoria_id;https://twitter.com/neohistoria_id/status/1718185986633695237
Sat Oct 28 08:40:35 +0000 2023;1718185983789965377;"Ave Neohistorian!  Dinasti Politik sebagai produk politik familisme adalah fenomena yang umum di banyak negara, baik negara berkembang maupun negara maju. Kita akrab mendengar nama seperti Dinasti Bush, Dinasti Gandhi-Nehru, Dinasti Bhutto, dan Dinasti Marcos.";0;3;4;99;in;1495326248100589569;1718185980602220611;neohistoria_id;https://twitter.com/neohistoria_id/status/1718185983789965377
Sat Oct 28 08:40:30 +0000 2023;1718185963170508976;"@koabuy321 @RandomWorldWar Itu menset orang, selagi hal tersebut merupakan suatu kepercayaan, saya menganggap hal tersebut kekayaan budaya di Indonesia, hanya saja jangan sampai keragaman tadi dimanfaatkan oknum politik yang dapat memecah belah kesatuan bangsa.";0;0;0;0;in;1254292643216941057;1718171155755057152;XWeb15;https://twitter.com/XWeb15/status/1718185963170508976
Sat Oct 28 08:38:53 +0000 2023;1718185554247065929;"Mualem tampak mengenakan seragam Partai Aceh bergabung bersama para ketua umum (ketum) partai politik dari Koalisi Indonesia Maju (KIM).#PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto";0;1;0;0;in;1598275455278551041;1718185516200525834;Muhamma48288841;https://twitter.com/Muhamma48288841/status/1718185554247065929
Sat Oct 28 08:37:02 +0000 2023;1718185091695055193;"@IDNTimes Gaspol terus Ganjar - Mahfud. Semangat terus demi Indonesia yang lebih baik di 2024. Hilangkan dan hiraukan dinasti politik disebelah 👍";0;0;0;0;in;1698230325791617024;1717096054624227690;rahmaayyyy;https://twitter.com/rahmaayyyy/status/1718185091695055193
Sat Oct 28 08:29:41 +0000 2023;1718183239758864635;"@Argadhahana @ZulkifliLubis69 @Fahrihamzah Uniknya dunia politik Indonesia selalu ada saja regenerasi orang-orangan sawahnya 😁😁";0;0;1;0;in;2518915579;1718152054122955054;tgh998;https://twitter.com/tgh998/status/1718183239758864635
Sat Oct 28 08:28:04 +0000 2023;1718182832483549280;"Politik Pencitraan Di Pinggir Kota (Jalan Ditempat). Beda dg Reputasi Politik Di Daerah2 Yg Dilakukan Lawan Prabowo-  Gibran Dan Ganjar-Machfud 😀  @brin_indonesia @CSISIndonesia @undip @unpad @Unair_Official @unsri @ITBP_official";0;0;0;0;in;777273518;1718182832483549280;HelmiHelmimoze;https://twitter.com/HelmiHelmimoze/status/1718182832483549280
Sat Oct 28 08:27:11 +0000 2023;1718182611355586707;"Politik Indonesia lagi seru anjir ngikutinnya";0;0;0;0;in;145190508;1718182611355586707;FebrizkyR;https://twitter.com/FebrizkyR/status/1718182611355586707
Sat Oct 28 08:20:09 +0000 2023;1718180840797254118;"@gm_gm Runtuhkan Elit Politik Kaum Tua  Biarkan Kaum Muda Bergerak menyongsong pagi nan cerah...";0;0;0;0;in;1002178172933193728;1718109847986819234;alfyaka23;https://twitter.com/alfyaka23/status/1718180840797254118
Sat Oct 28 08:20:05 +0000 2023;1718180824712110586;""Puan Maharani: Merekatkan Partai Politik Indonesia" #puanmaharani #tetappuan #pdiperjuangan #mbakpuan #pemilu2024 #pilpres2024 #ganjarmahfud2024 #CeasefireNOW #UltraMilkXStrayKids #starlinkforgaza https://t.co/mBBkXH9Cca";0;0;0;0;in;1651154450298593281;1718180824712110586;AlayaSchro32191;https://twitter.com/AlayaSchro32191/status/1718180824712110586
Sat Oct 28 08:14:50 +0000 2023;1718179504286564580;"@henrysubiakto Itu akibat politik "pencitraan" memakai filosofi "tukang perabot" (maaf bukan menghina beliau sbg tkg perabot. Krn org membuat perabot ya bgt. Yg bolong/retak bs didompol dipoles seolah2bagus pdhal bolong. Skrg yg tertipu itu semua bgs indonesia trmsk  prof dan doktor. Paham..?";0;0;0;3;in;345158915;1718070580023595035;mardi55;https://twitter.com/mardi55/status/1718179504286564580
Sat Oct 28 08:14:20 +0000 2023;1718179377262047613;"@Paltiwest Latar belakang: Sutan Sjahrir adalah intelektual dan aktivis yang berjuang untuk kemerdekaan. Gibran, adalah seorang pengusaha yang kemudian memasuki dunia politik. Posisi: Sutan Sjahrir adalah Perdana Menteri Indonesia, sementara Gibran Rakabuming adalah Wali Kota Solo.";0;0;0;0;in;74363958;1718148466650812530;w4rmindo;https://twitter.com/w4rmindo/status/1718179377262047613
Sat Oct 28 08:13:26 +0000 2023;1718179150589296762;"@Paltiwest Persamaan: Keduanya terlibat dalam politik Indonesia, meskipun pada era yang berbeda. Mereka berdua memegang posisi penting dalam pemerintahan mereka masing-masing.";2;1;0;0;in;74363958;1718148466650812530;w4rmindo;https://twitter.com/w4rmindo/status/1718179150589296762
Sat Oct 28 08:12:09 +0000 2023;1718178827363557504;"@hanux_ @AnggaPutraF Ya bgitulah pelawak politik Indonesia. Hrs d ikutin maunya...giliran suruh perang ngumpet";0;0;0;0;in;539755405;1718116331860681213;milanholic_CH;https://twitter.com/milanholic_CH/status/1718178827363557504
Sat Oct 28 08:11:02 +0000 2023;1718178547586695472;"@ganjarpranowo Assalamualaikum pak Ganjar Pranowo,di medsos2 sekarang banyak berseliweran berita2 yg mengarah ke adu domba,dan fitnah, anehnya ada elit politik PDIP yg justru memfitnah presiden Jokowi dan mencak2 di mana2,saya dan kami rakyat Indonesia sangat menyayangkan.";0;0;0;0;in;2439740113;1717530827402170858;nurullaela13;https://twitter.com/nurullaela13/status/1718178547586695472
Sat Oct 28 08:10:02 +0000 2023;1718178295559446951;"Menjelang pilpres.... Gara2 Gibran, terjadi "turbulensi politik" di Indonesia.";0;0;0;3;in;1613778783760416768;1718178295559446951;yudiwibowo976;https://twitter.com/yudiwibowo976/status/1718178295559446951
Sat Oct 28 08:06:35 +0000 2023;1718177426478657761;"@jokowi Cita-cita Indonesia emas tdk akan terwujud dengan cara berpolitik yg tjd saat ini, dgn segala kekuatan kekuasaan di manfaatkan utk meraih kekuasaan, klo begini caranya tdk akan tercapai tujuan kita seutuhnya.  Semoga putra-putri bangsa ini tdk meniru politik yg terjd saat ini.";0;2;2;21;in;1516770231485558785;1718072516017848511;NuelMend;https://twitter.com/NuelMend/status/1718177426478657761
Sat Oct 28 08:00:49 +0000 2023;1718175976549667111;"@Paltiwest Mulai. Welcome politik Indonesia yang masih begitu gitu aja.";0;0;0;0;in;704481330;1717887568031924314;achmaadpauzi;https://twitter.com/achmaadpauzi/status/1718175976549667111
Sat Oct 28 08:00:27 +0000 2023;1718175883285188838;"@henrysubiakto Terlalu banyak OPINI, ASUMSI, dan MENEBAK NEBAK serta ANALISA DANGKAL dari apa yg hanya terlihat oleh mata telanjang. Tidak ada yg membahas APA YG TERJADI DIBALIK INI SEMUA secara koprehensif dilihat dari segala aspek, termasuk kondisi politik dalam negeri maupun geopolitik";0;0;0;0;in;217314258;1718070580023595035;JAKDIVE;https://twitter.com/JAKDIVE/status/1718175883285188838
Sat Oct 28 07:58:27 +0000 2023;1718175380681773152;"@ZulkifliLubis69 @Fahrihamzah Anti tokoh politik munafik dan tokoh penjilat,/  sudah waktunya perubahan bersama pasangan AMin pemimpin Indonesia 2024 https://t.co/qIVKDE0bnw";0;0;1;16;in;1646259442755973120;1718152054122955054;adi_nepri;https://twitter.com/adi_nepri/status/1718175380681773152
Sat Oct 28 07:58:03 +0000 2023;1718175278718214574;"@ruhutsitompul Tegak lirus melangar konstitusi negara supaya rusak moral politik di Indonesia penghoanat pasti mengakui di paling hebat tapi yg berpikir sehat lo pada 👎👎👎👎👎🤪";0;0;0;0;in;1572865081607884802;1717321225381560681;JangkrikHitam3;https://twitter.com/JangkrikHitam3/status/1718175278718214574
